date,lat,lon,name,wind_dir,wind_speed
2018-03-15 00:00:00,-29.922698974609375,-71.23245239257812,ceaza,258.6755065917969,1.7387646436691284
2018-03-15 00:00:00,-29.940689086914062,-71.232421875,cerrogrande,259.34405517578125,1.757804274559021
2018-03-15 00:00:00,-29.904788970947266,-71.29473876953125,mar,241.8980712890625,2.1627533435821533
2018-03-15 00:00:00,-29.940654754638672,-71.21163940429688,cerro,263.7613830566406,1.6978721618652344
2018-03-15 01:00:00,-29.922698974609375,-71.23245239257812,ceaza,282.6444091796875,2.2338225841522217
2018-03-15 01:00:00,-29.940689086914062,-71.232421875,cerrogrande,293.15325927734375,2.200901746749878
2018-03-15 01:00:00,-29.904788970947266,-71.29473876953125,mar,267.20721435546875,3.909630060195923
2018-03-15 01:00:00,-29.940654754638672,-71.21163940429688,cerro,277.025634765625,2.6431965827941895
2018-03-15 02:00:00,-29.922698974609375,-71.23245239257812,ceaza,348.7366027832031,1.7502963542938232
2018-03-15 02:00:00,-29.940689086914062,-71.232421875,cerrogrande,7.063720226287842,1.7943809032440186
2018-03-15 02:00:00,-29.904788970947266,-71.29473876953125,mar,295.98773193359375,1.9868158102035522
2018-03-15 02:00:00,-29.940654754638672,-71.21163940429688,cerro,339.5199279785156,1.1737679243087769
2018-03-15 03:00:00,-29.922698974609375,-71.23245239257812,ceaza,24.272457122802734,2.0895516872406006
2018-03-15 03:00:00,-29.940689086914062,-71.232421875,cerrogrande,39.00582504272461,2.8013031482696533
2018-03-15 03:00:00,-29.904788970947266,-71.29473876953125,mar,10.3444185256958,2.9741456508636475
2018-03-15 03:00:00,-29.940654754638672,-71.21163940429688,cerro,40.89403533935547,1.5444554090499878
2018-03-15 04:00:00,-29.922698974609375,-71.23245239257812,ceaza,31.443279266357422,1.4981087446212769
2018-03-15 04:00:00,-29.940689086914062,-71.232421875,cerrogrande,48.14654541015625,2.5388078689575195
2018-03-15 04:00:00,-29.904788970947266,-71.29473876953125,mar,9.553953170776367,3.1988816261291504
2018-03-15 04:00:00,-29.940654754638672,-71.21163940429688,cerro,88.28520965576172,1.160937786102295
2018-03-15 05:00:00,-29.922698974609375,-71.23245239257812,ceaza,72.43502044677734,1.5507168769836426
2018-03-15 05:00:00,-29.940689086914062,-71.232421875,cerrogrande,65.462646484375,1.7678983211517334
2018-03-15 05:00:00,-29.904788970947266,-71.29473876953125,mar,13.995049476623535,3.272308349609375
2018-03-15 05:00:00,-29.940654754638672,-71.21163940429688,cerro,87.9493408203125,1.3024061918258667
2018-03-15 06:00:00,-29.922698974609375,-71.23245239257812,ceaza,29.4482479095459,1.0868849754333496
2018-03-15 06:00:00,-29.940689086914062,-71.232421875,cerrogrande,52.12282180786133,2.358903408050537
2018-03-15 06:00:00,-29.904788970947266,-71.29473876953125,mar,8.337254524230957,2.638824462890625
2018-03-15 06:00:00,-29.940654754638672,-71.21163940429688,cerro,71.96393585205078,1.678292989730835
2018-03-15 07:00:00,-29.922698974609375,-71.23245239257812,ceaza,12.660030364990234,0.827366054058075
2018-03-15 07:00:00,-29.940689086914062,-71.232421875,cerrogrande,31.724599838256836,1.8554332256317139
2018-03-15 07:00:00,-29.904788970947266,-71.29473876953125,mar,4.9740753173828125,2.1708054542541504
2018-03-15 07:00:00,-29.940654754638672,-71.21163940429688,cerro,59.749454498291016,1.1113289594650269
2018-03-15 08:00:00,-29.922698974609375,-71.23245239257812,ceaza,65.0791244506836,0.39103248715400696
2018-03-15 08:00:00,-29.940689086914062,-71.232421875,cerrogrande,17.83371925354004,1.5395307540893555
2018-03-15 08:00:00,-29.904788970947266,-71.29473876953125,mar,3.3357226848602295,2.305661916732788
2018-03-15 08:00:00,-29.940654754638672,-71.21163940429688,cerro,346.14886474609375,0.989911675453186
2018-03-15 09:00:00,-29.922698974609375,-71.23245239257812,ceaza,202.4366455078125,0.16214902698993683
2018-03-15 09:00:00,-29.940689086914062,-71.232421875,cerrogrande,3.618168354034424,0.9157121181488037
2018-03-15 09:00:00,-29.904788970947266,-71.29473876953125,mar,349.0803527832031,2.852461576461792
2018-03-15 09:00:00,-29.940654754638672,-71.21163940429688,cerro,315.2311096191406,0.7786486148834229
2018-03-15 10:00:00,-29.922698974609375,-71.23245239257812,ceaza,197.5177764892578,1.2034475803375244
2018-03-15 10:00:00,-29.940689086914062,-71.232421875,cerrogrande,218.5615692138672,0.3161531686782837
2018-03-15 10:00:00,-29.904788970947266,-71.29473876953125,mar,346.118896484375,2.7663466930389404
2018-03-15 10:00:00,-29.940654754638672,-71.21163940429688,cerro,245.00326538085938,1.1628901958465576
2018-03-15 11:00:00,-29.922698974609375,-71.23245239257812,ceaza,187.44676208496094,1.7496962547302246
2018-03-15 11:00:00,-29.940689086914062,-71.232421875,cerrogrande,170.46078491210938,1.3614087104797363
2018-03-15 11:00:00,-29.904788970947266,-71.29473876953125,mar,352.9508056640625,1.374677062034607
2018-03-15 11:00:00,-29.940654754638672,-71.21163940429688,cerro,215.99098205566406,1.9328128099441528
2018-03-15 12:00:00,-29.922698974609375,-71.23245239257812,ceaza,194.9541778564453,1.647038459777832
2018-03-15 12:00:00,-29.940689086914062,-71.232421875,cerrogrande,183.258056640625,1.5168843269348145
2018-03-15 12:00:00,-29.904788970947266,-71.29473876953125,mar,96.85568237304688,0.31718337535858154
2018-03-15 12:00:00,-29.940654754638672,-71.21163940429688,cerro,215.66061401367188,1.7948205471038818
2018-03-15 13:00:00,-29.922698974609375,-71.23245239257812,ceaza,223.49024963378906,1.5800594091415405
