date,wind_speed,wind_dir,name,lat,lon
2018-03-01 00:00:00,2.176,206.823,cerrogrande,-29.938475,-71.223505
2018-03-01 01:00:00,1.452,245.081,cerrogrande,-29.938475,-71.223505
2018-03-01 02:00:00,0.693,230.293,cerrogrande,-29.938475,-71.223505
2018-03-01 03:00:00,0.215,198.098,cerrogrande,-29.938475,-71.223505
2018-03-01 04:00:00,1.571,196.271,cerrogrande,-29.938475,-71.223505
2018-03-01 05:00:00,1.398,194.9,cerrogrande,-29.938475,-71.223505
2018-03-01 06:00:00,2.176,199.462,cerrogrande,-29.938475,-71.223505
2018-03-01 07:00:00,1.55,215.019,cerrogrande,-29.938475,-71.223505
2018-03-01 08:00:00,1.552,270.538,cerrogrande,-29.938475,-71.223505
2018-03-01 09:00:00,2.435,293.431,cerrogrande,-29.938475,-71.223505
2018-03-01 10:00:00,3.477,286.6,cerrogrande,-29.938475,-71.223505
2018-03-01 11:00:00,4.61,300.613,cerrogrande,-29.938475,-71.223505
2018-03-01 12:00:00,4.585,311.301,cerrogrande,-29.938475,-71.223505
2018-03-01 13:00:00,4.891,313.715,cerrogrande,-29.938475,-71.223505
2018-03-01 14:00:00,5.33,314.67,cerrogrande,-29.938475,-71.223505
2018-03-01 15:00:00,5.295,319.082,cerrogrande,-29.938475,-71.223505
2018-03-01 16:00:00,4.59,319.922,cerrogrande,-29.938475,-71.223505
2018-03-01 17:00:00,4.159,319.837,cerrogrande,-29.938475,-71.223505
2018-03-01 18:00:00,3.463,332.231,cerrogrande,-29.938475,-71.223505
2018-03-01 19:00:00,2.965,345.484,cerrogrande,-29.938475,-71.223505
2018-03-01 20:00:00,2.975,352.616,cerrogrande,-29.938475,-71.223505
2018-03-01 21:00:00,3.128,359.528,cerrogrande,-29.938475,-71.223505
2018-03-01 22:00:00,1.806,24.913,cerrogrande,-29.938475,-71.223505
2018-03-01 23:00:00,1.089,345.866,cerrogrande,-29.938475,-71.223505
2018-03-02 00:00:00,1.155,314.604,cerrogrande,-29.938475,-71.223505
2018-03-02 01:00:00,0.727,312.545,cerrogrande,-29.938475,-71.223505
2018-03-02 02:00:00,0.38,9.549,cerrogrande,-29.938475,-71.223505
2018-03-02 03:00:00,0.562,338.229,cerrogrande,-29.938475,-71.223505
2018-03-02 04:00:00,0.69,328.878,cerrogrande,-29.938475,-71.223505
2018-03-02 05:00:00,0.886,317.102,cerrogrande,-29.938475,-71.223505
2018-03-02 06:00:00,1.204,344.529,cerrogrande,-29.938475,-71.223505
2018-03-02 07:00:00,1.109,330.417,cerrogrande,-29.938475,-71.223505
2018-03-02 08:00:00,0.817,329.468,cerrogrande,-29.938475,-71.223505
2018-03-02 09:00:00,1.109,298.074,cerrogrande,-29.938475,-71.223505
2018-03-02 10:00:00,1.597,294.83,cerrogrande,-29.938475,-71.223505
2018-03-02 11:00:00,2.345,298.102,cerrogrande,-29.938475,-71.223505
2018-03-02 12:00:00,3.099,274.35,cerrogrande,-29.938475,-71.223505
2018-03-02 13:00:00,5.035,296.882,cerrogrande,-29.938475,-71.223505
2018-03-02 14:00:00,5.4,302.013,cerrogrande,-29.938475,-71.223505
2018-03-02 15:00:00,6.163,298.457,cerrogrande,-29.938475,-71.223505
2018-03-02 16:00:00,5.915,306.597,cerrogrande,-29.938475,-71.223505
2018-03-02 17:00:00,5.72,318.797,cerrogrande,-29.938475,-71.223505
2018-03-02 18:00:00,4.449,329.739,cerrogrande,-29.938475,-71.223505
2018-03-02 19:00:00,3.583,341.354,cerrogrande,-29.938475,-71.223505
2018-03-02 20:00:00,3.533,10.145,cerrogrande,-29.938475,-71.223505
2018-03-02 21:00:00,2.273,19.491,cerrogrande,-29.938475,-71.223505
2018-03-02 22:00:00,0.679,65.424,cerrogrande,-29.938475,-71.223505
2018-03-02 23:00:00,0.874,230.861,cerrogrande,-29.938475,-71.223505
2018-03-03 00:00:00,2.105,213.329,cerrogrande,-29.938475,-71.223505
2018-03-03 01:00:00,1.821,230.315,cerrogrande,-29.938475,-71.223505
2018-03-03 02:00:00,1.845,280.026,cerrogrande,-29.938475,-71.223505
2018-03-03 03:00:00,1.58,304.245,cerrogrande,-29.938475,-71.223505
2018-03-03 04:00:00,0.761,263.857,cerrogrande,-29.938475,-71.223505
2018-03-03 05:00:00,0.711,316.737,cerrogrande,-29.938475,-71.223505
2018-03-03 06:00:00,0.975,289.883,cerrogrande,-29.938475,-71.223505
2018-03-03 07:00:00,1.288,323.385,cerrogrande,-29.938475,-71.223505
2018-03-03 08:00:00,0.957,346.172,cerrogrande,-29.938475,-71.223505
2018-03-03 09:00:00,0.728,333.682,cerrogrande,-29.938475,-71.223505
2018-03-03 10:00:00,1.228,308.517,cerrogrande,-29.938475,-71.223505
2018-03-03 11:00:00,2.717,298.608,cerrogrande,-29.938475,-71.223505
2018-03-03 12:00:00,4.043,305.76,cerrogrande,-29.938475,-71.223505
2018-03-03 13:00:00,5.543,310.958,cerrogrande,-29.938475,-71.223505
2018-03-03 14:00:00,6.151,313.854,cerrogrande,-29.938475,-71.223505
2018-03-03 15:00:00,5.489,316.412,cerrogrande,-29.938475,-71.223505
2018-03-03 16:00:00,5.967,314.138,cerrogrande,-29.938475,-71.223505
2018-03-03 17:00:00,6.24,316.598,cerrogrande,-29.938475,-71.223505
2018-03-03 18:00:00,5.532,318.48,cerrogrande,-29.938475,-71.223505
2018-03-03 19:00:00,3.698,331.063,cerrogrande,-29.938475,-71.223505
2018-03-03 20:00:00,2.728,344.376,cerrogrande,-29.938475,-71.223505
2018-03-03 21:00:00,2.312,348.802,cerrogrande,-29.938475,-71.223505
2018-03-03 22:00:00,1.162,352.364,cerrogrande,-29.938475,-71.223505
2018-03-03 23:00:00,0.229,317.866,cerrogrande,-29.938475,-71.223505
2018-03-04 00:00:00,0.43,323.18,cerrogrande,-29.938475,-71.223505
2018-03-04 01:00:00,1.753,321.089,cerrogrande,-29.938475,-71.223505
2018-03-04 02:00:00,0.953,355.751,cerrogrande,-29.938475,-71.223505
2018-03-04 03:00:00,0.549,55.677,cerrogrande,-29.938475,-71.223505
2018-03-04 04:00:00,0.567,97.182,cerrogrande,-29.938475,-71.223505
2018-03-04 05:00:00,0.562,131.047,cerrogrande,-29.938475,-71.223505
