date,wind_speed,wind_dir,name
2018-03-23 11:00:00,3.414,268.673,ceaza
2018-03-23 12:00:00,3.128,265.013,ceaza
2018-03-23 13:00:00,2.517,270.751,ceaza
2018-03-23 14:00:00,2.465,265.734,ceaza
2018-03-23 15:00:00,2.227,273.774,ceaza
2018-03-23 16:00:00,1.636,299.737,ceaza
2018-03-23 17:00:00,0.924,309.865,ceaza
2018-03-23 18:00:00,0.405,306.26,ceaza
2018-03-23 19:00:00,0.238,320.448,ceaza
2018-03-23 20:00:00,0.156,5.075,ceaza
2018-03-23 21:00:00,0.435,350.912,ceaza
2018-03-23 22:00:00,0.498,15.6,ceaza
2018-03-23 23:00:00,0.517,150.075,ceaza
2018-03-24 00:00:00,1.207,105.12,ceaza
2018-03-24 01:00:00,0.844,263.294,ceaza
2018-03-24 02:00:00,0.757,291.675,ceaza
2018-03-24 03:00:00,0.808,266.111,ceaza
2018-03-24 04:00:00,0.754,94.502,ceaza
2018-03-24 05:00:00,0.31,129.573,ceaza
2018-03-24 06:00:00,0.956,195.81,ceaza
2018-03-24 07:00:00,0.833,184.133,ceaza
2018-03-24 08:00:00,0.999,242.823,ceaza
2018-03-24 09:00:00,1.377,286.637,ceaza
2018-03-24 10:00:00,1.836,267.5,ceaza
2018-03-24 11:00:00,2.309,264.448,ceaza
2018-03-24 12:00:00,2.31,270.904,ceaza
2018-03-24 13:00:00,2.671,270.927,ceaza
2018-03-24 14:00:00,2.322,272.513,ceaza
2018-03-24 15:00:00,1.742,293.592,ceaza
2018-03-24 16:00:00,1.78,281.979,ceaza
2018-03-24 17:00:00,1.577,305.624,ceaza
2018-03-24 18:00:00,0.849,304.85,ceaza
2018-03-24 19:00:00,0.501,222.071,ceaza
2018-03-24 20:00:00,0.559,22.557,ceaza
2018-03-24 21:00:00,1.036,225.827,ceaza
2018-03-24 22:00:00,1.166,223.941,ceaza
2018-03-24 23:00:00,0.116,283.425,ceaza
2018-03-25 00:00:00,1.165,65.687,ceaza
2018-03-25 01:00:00,0.786,149.445,ceaza
2018-03-25 02:00:00,0.646,140.869,ceaza
2018-03-25 03:00:00,0.434,106.288,ceaza
2018-03-25 04:00:00,0.58,124.185,ceaza
2018-03-25 05:00:00,0.684,166.766,ceaza
2018-03-25 06:00:00,1.458,178.576,ceaza
2018-03-25 07:00:00,1.016,197.577,ceaza
2018-03-25 08:00:00,0.635,248.123,ceaza
2018-03-25 09:00:00,1.632,243.158,ceaza
2018-03-25 10:00:00,2.389,247.186,ceaza
2018-03-25 11:00:00,2.119,253.283,ceaza
2018-03-25 12:00:00,2.332,256.143,ceaza
2018-03-25 13:00:00,2.527,273.341,ceaza
2018-03-25 14:00:00,3.184,266.639,ceaza
2018-03-25 15:00:00,2.01,276.653,ceaza
2018-03-25 16:00:00,1.752,291.294,ceaza
2018-03-25 17:00:00,1.267,286.791,ceaza
2018-03-25 18:00:00,0.898,312.291,ceaza
2018-03-25 19:00:00,0.494,351.641,ceaza
2018-03-25 20:00:00,0.57,26.857,ceaza
2018-03-25 21:00:00,0.504,278.862,ceaza
2018-03-25 22:00:00,1.563,216.944,ceaza
2018-03-25 23:00:00,2.381,207.84,ceaza
2018-03-26 00:00:00,2.009,177.36,ceaza
2018-03-26 01:00:00,1.621,178.584,ceaza
2018-03-26 02:00:00,1.805,191.111,ceaza
2018-03-26 03:00:00,1.244,206.691,ceaza
2018-03-26 04:00:00,1.508,182.383,ceaza
2018-03-26 05:00:00,2.207,149.466,ceaza
2018-03-26 06:00:00,1.695,150.272,ceaza
2018-03-26 07:00:00,1.648,160.355,ceaza
2018-03-26 08:00:00,1.106,170.401,ceaza
2018-03-26 09:00:00,0.922,229.209,ceaza
2018-03-26 10:00:00,1.692,252.15,ceaza
2018-03-26 11:00:00,1.765,265.822,ceaza
2018-03-26 12:00:00,2.049,268.151,ceaza
2018-03-26 13:00:00,3.502,261.752,ceaza
2018-03-26 14:00:00,3.538,260.515,ceaza
2018-03-26 15:00:00,2.13,272.377,ceaza
2018-03-26 16:00:00,1.561,329.668,ceaza
2018-03-26 17:00:00,0.982,305.05,ceaza
2018-03-26 18:00:00,0.812,333.912,ceaza
2018-03-26 19:00:00,0.881,284.03,ceaza
2018-03-26 20:00:00,0.919,50.312,ceaza
2018-03-26 21:00:00,0.929,46.157,ceaza
2018-03-26 22:00:00,0.615,98.324,ceaza
2018-03-26 23:00:00,1.136,159.284,ceaza
2018-03-27 00:00:00,1.305,180.586,ceaza
2018-03-27 01:00:00,1.055,203.009,ceaza
2018-03-27 02:00:00,1.295,208.915,ceaza
2018-03-27 03:00:00,0.606,220.073,ceaza
2018-03-27 04:00:00,1.535,81.046,ceaza
2018-03-27 05:00:00,0.901,68.805,ceaza
2018-03-27 06:00:00,0.656,10.299,ceaza
2018-03-27 07:00:00,0.186,295.791,ceaza
2018-03-27 08:00:00,0.37,310.878,ceaza
2018-03-27 09:00:00,1.404,266.262,ceaza
2018-03-27 10:00:00,1.494,265.211,ceaza
2018-03-27 11:00:00,2.496,241.876,ceaza
2018-03-27 12:00:00,3.458,256.655,ceaza
2018-03-27 13:00:00,3.75,256.368,ceaza
2018-03-27 14:00:00,3.216,269.339,ceaza
2018-03-27 15:00:00,3.7,267.973,ceaza
2018-03-27 16:00:00,2.641,279.345,ceaza
2018-03-27 17:00:00,2.083,273.753,ceaza
2018-03-27 18:00:00,1.209,277.692,ceaza
2018-03-27 19:00:00,0.737,316.646,ceaza
2018-03-27 20:00:00,0.583,335.609,ceaza
2018-03-27 21:00:00,0.82,295.668,ceaza
2018-03-27 22:00:00,0.739,289.34,ceaza
2018-03-27 23:00:00,0.679,268.617,ceaza
2018-03-28 00:00:00,0.7,339.661,ceaza
2018-03-28 01:00:00,0.449,319.161,ceaza
2018-03-28 02:00:00,0.729,28.762,ceaza
2018-03-28 03:00:00,0.871,73.328,ceaza
2018-03-28 04:00:00,0.897,103.128,ceaza
2018-03-28 05:00:00,0.972,161.313,ceaza
2018-03-28 06:00:00,0.744,141.386,ceaza
2018-03-28 07:00:00,0.527,47.445,ceaza
2018-03-28 08:00:00,0.86,74.463,ceaza
2018-03-28 09:00:00,0.613,333.834,ceaza
2018-03-28 10:00:00,1.439,273.243,ceaza
2018-03-28 11:00:00,1.383,271.478,ceaza
2018-03-28 12:00:00,1.983,257.601,ceaza
2018-03-28 13:00:00,2.227,263.391,ceaza
2018-03-28 14:00:00,1.971,266.758,ceaza
2018-03-28 15:00:00,2.196,269.809,ceaza
2018-03-28 16:00:00,2.399,272.522,ceaza
2018-03-28 17:00:00,2.46,267.632,ceaza
2018-03-28 18:00:00,1.966,260.945,ceaza
2018-03-28 19:00:00,1.021,338.596,ceaza
2018-03-28 20:00:00,0.735,30.011,ceaza
2018-03-28 21:00:00,0.529,333.522,ceaza
2018-03-28 22:00:00,0.649,343.028,ceaza
2018-03-28 23:00:00,0.736,14.884,ceaza
2018-03-29 00:00:00,0.634,44.181,ceaza
2018-03-29 01:00:00,1.825,74.161,ceaza
2018-03-29 02:00:00,1.363,113.86,ceaza
2018-03-29 03:00:00,1.194,175.168,ceaza
2018-03-29 04:00:00,1.019,185.692,ceaza
2018-03-29 05:00:00,1.137,101.434,ceaza
2018-03-29 06:00:00,0.835,105.885,ceaza
2018-03-29 07:00:00,0.674,127.445,ceaza
2018-03-29 08:00:00,0.685,176.597,ceaza
2018-03-29 09:00:00,1.096,230.527,ceaza
2018-03-29 10:00:00,2.025,246.045,ceaza
2018-03-29 11:00:00,1.843,268.066,ceaza
2018-03-29 12:00:00,2.304,270.658,ceaza
2018-03-29 13:00:00,2.416,263.085,ceaza
2018-03-29 14:00:00,2.46,266.971,ceaza
2018-03-29 15:00:00,2.593,266.129,ceaza
2018-03-29 16:00:00,1.805,271.895,ceaza
2018-03-29 17:00:00,1.461,271.329,ceaza
2018-03-29 18:00:00,1.194,253.808,ceaza
2018-03-29 19:00:00,0.895,285.535,ceaza
2018-03-29 20:00:00,0.798,355.512,ceaza
2018-03-29 21:00:00,0.716,45.186,ceaza
2018-03-29 22:00:00,0.543,97.554,ceaza
2018-03-29 23:00:00,0.74,194.65,ceaza
2018-03-30 00:00:00,0.818,180.103,ceaza
2018-03-30 01:00:00,0.77,205.154,ceaza
2018-03-30 02:00:00,0.618,151.779,ceaza
2018-03-30 03:00:00,0.817,100.591,ceaza
2018-03-30 04:00:00,0.997,173.306,ceaza
2018-03-30 05:00:00,0.811,188.464,ceaza
2018-03-30 06:00:00,0.723,170.547,ceaza
2018-03-30 07:00:00,0.645,206.857,ceaza
2018-03-30 08:00:00,0.446,103.836,ceaza
2018-03-30 09:00:00,0.505,271.486,ceaza
2018-03-30 10:00:00,1.441,276.176,ceaza
2018-03-30 11:00:00,1.31,288.936,ceaza
2018-03-30 12:00:00,1.815,282.167,ceaza
2018-03-30 13:00:00,2.703,272.837,ceaza
2018-03-30 14:00:00,3.592,264.026,ceaza
2018-03-30 15:00:00,2.755,271.068,ceaza
2018-03-30 16:00:00,2.874,262.816,ceaza
2018-03-30 17:00:00,1.723,263.263,ceaza
2018-03-30 18:00:00,1.25,239.529,ceaza
2018-03-30 19:00:00,0.731,232.329,ceaza
2018-03-30 20:00:00,0.879,228.902,ceaza
2018-03-30 21:00:00,0.993,230.224,ceaza
2018-03-30 22:00:00,0.629,202.354,ceaza
2018-03-30 23:00:00,0.634,92.488,ceaza
2018-03-31 00:00:00,0.546,60.034,ceaza
2018-03-31 01:00:00,0.545,63.532,ceaza
2018-03-31 02:00:00,0.484,125.819,ceaza
2018-03-31 03:00:00,0.801,155.204,ceaza
2018-03-31 04:00:00,0.367,199.356,ceaza
2018-03-31 05:00:00,0.15,316.279,ceaza
2018-03-31 06:00:00,0.319,279.912,ceaza
2018-03-31 07:00:00,0.327,290.844,ceaza
2018-03-31 08:00:00,0.412,262.371,ceaza
2018-03-31 09:00:00,0.745,238.775,ceaza
2018-03-31 10:00:00,1.303,273.663,ceaza
2018-03-31 11:00:00,1.457,270.868,ceaza
2018-03-31 12:00:00,1.579,277.632,ceaza
2018-03-31 13:00:00,1.849,275.091,ceaza
2018-03-31 14:00:00,2.105,272.047,ceaza
2018-03-31 15:00:00,2.015,269.53,ceaza
2018-03-31 16:00:00,1.543,274.06,ceaza
2018-03-31 17:00:00,1.026,306.056,ceaza
2018-03-31 18:00:00,0.904,317.065,ceaza
2018-03-31 19:00:00,0.806,277.375,ceaza
2018-03-31 20:00:00,0.806,315.008,ceaza
2018-03-31 21:00:00,0.729,346.309,ceaza
2018-03-31 22:00:00,0.53,346.831,ceaza
2018-03-31 23:00:00,0.536,342.068,ceaza
